fid0,Region_Cod,Region_Nam,Dist_Cod,Dist_Nam,Ward_Cod,Ward_Nam,Village_Co,Village_Na
363,"01",Dodoma,"04",Chamwino,"321",Zajilwa,"01",Magungu
364,"01",Dodoma,"04",Chamwino,"321",Zajilwa,"02",Gwandi
365,"01",Dodoma,"04",Chamwino,"321",Zajilwa,"03",Zajilwa
366,"01",Dodoma,"05",Dodoma Urban,"012",Viwandani,"01",Marijani
367,"01",Dodoma,"05",Dodoma Urban,"012",Viwandani,"02",Samora
368,"01",Dodoma,"05",Dodoma Urban,"012",Viwandani,"03",Kinyali
369,"01",Dodoma,"05",Dodoma Urban,"012",Viwandani,"04",Tofiki
370,"01",Dodoma,"05",Dodoma Urban,"012",Viwandani,"05",Baruti
371,"01",Dodoma,"05",Dodoma Urban,"022",Uhuru,"01",Uhuru
372,"01",Dodoma,"05",Dodoma Urban,"022",Uhuru,"02",Kati
373,"01",Dodoma,"05",Dodoma Urban,"022",Uhuru,"03",Kipande
374,"01",Dodoma,"05",Dodoma Urban,"022",Uhuru,"04",Mji mpya
375,"01",Dodoma,"05",Dodoma Urban,"032",Chamwino,"01",Maili mbili
376,"01",Dodoma,"05",Dodoma Urban,"032",Chamwino,"02",Sokoine
377,"01",Dodoma,"05",Dodoma Urban,"032",Chamwino,"03",Nduka
378,"01",Dodoma,"05",Dodoma Urban,"032",Chamwino,"04",Mwaja
379,"01",Dodoma,"05",Dodoma Urban,"042",Kiwanja cha ndege,"01",Mlimwa
380,"01",Dodoma,"05",Dodoma Urban,"042",Kiwanja cha ndege,"02",Chuo cha Mipango
381,"01",Dodoma,"05",Dodoma Urban,"042",Kiwanja cha ndege,"03",Kiwanja cha ndege
382,"01",Dodoma,"05",Dodoma Urban,"042",Kiwanja cha ndege,"04",Makongoro
383,"01",Dodoma,"05",Dodoma Urban,"042",Kiwanja cha ndege,"05",Osterybay
384,"01",Dodoma,"05",Dodoma Urban,"052",Makole,"01",Chimuli
385,"01",Dodoma,"05",Dodoma Urban,"052",Makole,"02",Chadulu 'B'
386,"01",Dodoma,"05",Dodoma Urban,"052",Makole,"03",Makole
387,"01",Dodoma,"05",Dodoma Urban,"062",Miyuji,"01",Miyuji Proper
388,"01",Dodoma,"05",Dodoma Urban,"062",Miyuji,"02",Mpamaa
389,"01",Dodoma,"05",Dodoma Urban,"062",Miyuji,"03",Mathias
390,"01",Dodoma,"05",Dodoma Urban,"071",Msalato,"01",Msalato
391,"01",Dodoma,"05",Dodoma Urban,"081",Makutupora,"01",Weyula
392,"01",Dodoma,"05",Dodoma Urban,"081",Makutupora,"02",Mchemwa
393,"01",Dodoma,"05",Dodoma Urban,"091",Chihanga,"01",Gawaye
394,"01",Dodoma,"05",Dodoma Urban,"091",Chihanga,"02",Chihanga
395,"01",Dodoma,"05",Dodoma Urban,"091",Chihanga,"03",Nzasa
396,"01",Dodoma,"05",Dodoma Urban,"101",Hombolo,"01",Hombolo Makulu
397,"01",Dodoma,"05",Dodoma Urban,"101",Hombolo,"02",Hombolo Bwawani
398,"01",Dodoma,"05",Dodoma Urban,"101",Hombolo,"03",Mkoyo
399,"01",Dodoma,"05",Dodoma Urban,"101",Hombolo,"04",Zepisa
400,"01",Dodoma,"05",Dodoma Urban,"111",Ipala,"01",Ipala
401,"01",Dodoma,"05",Dodoma Urban,"121",Nzuguni,"01",Nzuguni
402,"01",Dodoma,"05",Dodoma Urban,"121",Nzuguni,"02",Kitelela
403,"01",Dodoma,"05",Dodoma Urban,"121",Nzuguni,"03",Mahomanyika
404,"01",Dodoma,"05",Dodoma Urban,"131",Dom-Makulu,"01",Dom-Makulu
405,"01",Dodoma,"05",Dodoma Urban,"141",Mtumba,"01",Mtumba
406,"01",Dodoma,"05",Dodoma Urban,"141",Mtumba,"02",Vikonje
407,"01",Dodoma,"05",Dodoma Urban,"141",Mtumba,"03",Ihumwa
408,"01",Dodoma,"05",Dodoma Urban,"151",Kikombo,"01",Kikombo
409,"01",Dodoma,"05",Dodoma Urban,"151",Kikombo,"02",Chololo
410,"01",Dodoma,"05",Dodoma Urban,"161",Ngh'ongh'onha,"01",Ngh'ongh'onha
411,"01",Dodoma,"05",Dodoma Urban,"161",Ngh'ongh'onha,"02",Mapinduzi
412,"01",Dodoma,"05",Dodoma Urban,"171",Mpunguzi,"01",Mpunguzi
413,"01",Dodoma,"05",Dodoma Urban,"171",Mpunguzi,"02",Matumbulu
414,"01",Dodoma,"05",Dodoma Urban,"171",Mpunguzi,"03",Nkulabi
415,"01",Dodoma,"05",Dodoma Urban,"182",Tambukareli,"01",Chadulu A
416,"01",Dodoma,"05",Dodoma Urban,"182",Tambukareli,"02",Reli
417,"01",Dodoma,"05",Dodoma Urban,"182",Tambukareli,"03",Salmini
418,"01",Dodoma,"05",Dodoma Urban,"192",Kilimani,"01",Kilimani Uzunguni
419,"01",Dodoma,"05",Dodoma Urban,"192",Kilimani,"02",Nyerere
420,"01",Dodoma,"05",Dodoma Urban,"192",Kilimani,"03",Chinyoyo
421,"01",Dodoma,"05",Dodoma Urban,"192",Kilimani,"04",Imagi
422,"01",Dodoma,"05",Dodoma Urban,"202",Kikuyu Kusini,"01",Kikuyu Kusini
423,"01",Dodoma,"05",Dodoma Urban,"202",Kikuyu Kusini,"02",Kikuyu Kusini
424,"01",Dodoma,"05",Dodoma Urban,"202",Kikuyu Kusini,"03",Kikuyu Kusini
425,"01",Dodoma,"05",Dodoma Urban,"202",Kikuyu Kusini,"04",Kikuyu Kusini
426,"01",Dodoma,"05",Dodoma Urban,"202",Kikuyu Kusini,"05",Kikuyu Kusini
427,"01",Dodoma,"05",Dodoma Urban,"212",Kikuyu Kaskazini,"01",Kikuyu Kaskazini
428,"01",Dodoma,"05",Dodoma Urban,"212",Kikuyu Kaskazini,"02",Kikuyu Kaskazini
429,"01",Dodoma,"05",Dodoma Urban,"212",Kikuyu Kaskazini,"03",Kikuyu Kaskazini
430,"01",Dodoma,"05",Dodoma Urban,"212",Kikuyu Kaskazini,"04",Kikuyu Kaskazini
431,"01",Dodoma,"05",Dodoma Urban,"212",Kikuyu Kaskazini,"05",Kikuyu Kaskazini
432,"01",Dodoma,"05",Dodoma Urban,"221",Mkonze,"01",Mkonze
433,"01",Dodoma,"05",Dodoma Urban,"221",Mkonze,"02",Michese
434,"01",Dodoma,"05",Dodoma Urban,"231",Mbabala,"01",Mbabala 'A'
435,"01",Dodoma,"05",Dodoma Urban,"231",Mbabala,"02",Mbabala 'B'
436,"01",Dodoma,"05",Dodoma Urban,"241",Zuzu,"01",Zuzu
437,"01",Dodoma,"05",Dodoma Urban,"241",Zuzu,"02",Chididimo
438,"01",Dodoma,"05",Dodoma Urban,"252",Hazina,"01",Hazina
439,"01",Dodoma,"05",Dodoma Urban,"252",Hazina,"02",Mlezi
440,"01",Dodoma,"05",Dodoma Urban,"252",Hazina,"03",Kinyambwa
441,"01",Dodoma,"05",Dodoma Urban,"252",Hazina,"04",Itega
442,"01",Dodoma,"05",Dodoma Urban,"262",Madukani,"01",Sululu
443,"01",Dodoma,"05",Dodoma Urban,"262",Madukani,"02",Mmasi
444,"01",Dodoma,"05",Dodoma Urban,"262",Madukani,"03",Jamali
445,"01",Dodoma,"05",Dodoma Urban,"262",Madukani,"04",Kamili
446,"01",Dodoma,"05",Dodoma Urban,"262",Madukani,"05",Relini
447,"01",Dodoma,"05",Dodoma Urban,"272",Majengo,"01",Mnyampala
448,"01",Dodoma,"05",Dodoma Urban,"272",Majengo,"02",Kitenge
449,"01",Dodoma,"05",Dodoma Urban,"272",Majengo,"03",Mausi
450,"01",Dodoma,"05",Dodoma Urban,"272",Majengo,"04",Fatina
451,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"01",Sokoine
452,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"02",Mkonongo
453,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"03",Relini
454,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"04",Bochela
455,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"05",Salama
456,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"06",Mtube
457,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"07",Kisabuje
458,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"08",Bwawani
459,"01",Dodoma,"05",Dodoma Urban,"282",Kizota,"09",Bochela
460,"01",Dodoma,"05",Dodoma Urban,"291",Nala,"01",Nala
461,"01",Dodoma,"05",Dodoma Urban,"301",Mbalawala,"01",Mbalawala
462,"01",Dodoma,"05",Dodoma Urban,"301",Mbalawala,"02",Lugala
463,"01",Dodoma,"05",Dodoma Urban,"311",Ntyuka,"01",Ntyuka
464,"01",Dodoma,"05",Dodoma Urban,"322",Chigongwe,"01",Msembeta
465,"01",Dodoma,"05",Dodoma Urban,"322",Chigongwe,"02",Chigongwe
466,"01",Dodoma,"05",Dodoma Urban,"322",Chigongwe,"03",Nghambala
467,"01",Dodoma,"05",Dodoma Urban,"332",Chang'ombe,"01",Hamvu
468,"01",Dodoma,"05",Dodoma Urban,"332",Chang'ombe,"02",Mazengo
469,"01",Dodoma,"05",Dodoma Urban,"332",Chang'ombe,"03",Chang'ombe juu
470,"01",Dodoma,"05",Dodoma Urban,"332",Chang'ombe,"04",Chilewa
471,"01",Dodoma,"05",Dodoma Urban,"341",Iyumbu,"01",Iyumbu
472,"01",Dodoma,"05",Dodoma Urban,"351",Chahwa,"01",Mahoma Makulu
473,"01",Dodoma,"05",Dodoma Urban,"351",Chahwa,"02",Chahwa
474,"01",Dodoma,"05",Dodoma Urban,"362",Mnadani,"01",Karume
475,"01",Dodoma,"05",Dodoma Urban,"362",Mnadani,"02",Mnadani
476,"01",Dodoma,"05",Dodoma Urban,"362",Mnadani,"03",Mbwanga
477,"01",Dodoma,"05",Dodoma Urban,"362",Mnadani,"04",Ndachi
478,"01",Dodoma,"05",Dodoma Urban,"372",Ipagala,"01",Mlimwa west
479,"01",Dodoma,"05",Dodoma Urban,"372",Ipagala,"02",Swaswa Street
480,"01",Dodoma,"05",Dodoma Urban,"372",Ipagala,"03",Ilazo
481,"01",Dodoma,"05",Dodoma Urban,"372",Ipagala,"04",Sulungai
482,"01",Dodoma,"05",Dodoma Urban,"372",Ipagala,"05",Ipagala
483,"01",Dodoma,"06",Bahi,"011",Makanda,"01",Makanda
484,"01",Dodoma,"06",Bahi,"011",Makanda,"02",Chonde
485,"01",Dodoma,"06",Bahi,"021",Lamaiti,"01",Bankolo
486,"01",Dodoma,"06",Bahi,"021",Lamaiti,"02",Lamaiti
487,"01",Dodoma,"06",Bahi,"021",Lamaiti,"03",Lukali
488,"01",Dodoma,"06",Bahi,"031",Babayu,"01",Kongogo
489,"01",Dodoma,"06",Bahi,"031",Babayu,"02",Babayu
490,"01",Dodoma,"06",Bahi,"031",Babayu,"03",Asanje
491,"01",Dodoma,"06",Bahi,"041",Zanka,"01",Zanka
492,"01",Dodoma,"06",Bahi,"041",Zanka,"02",Mayamaya
493,"01",Dodoma,"06",Bahi,"041",Zanka,"03",Mkondai
494,"01",Dodoma,"06",Bahi,"051",Msisi,"01",Kisima cha Ndege
495,"01",Dodoma,"06",Bahi,"051",Msisi,"02",Mchito
496,"01",Dodoma,"06",Bahi,"051",Msisi,"03",Msisi
497,"01",Dodoma,"06",Bahi,"051",Msisi,"04",Tinai
498,"01",Dodoma,"06",Bahi,"061",Mundemu,"01",Nguji
499,"01",Dodoma,"06",Bahi,"061",Mundemu,"02",Mundemu
500,"01",Dodoma,"06",Bahi,"061",Mundemu,"03",Chilungulu
501,"01",Dodoma,"06",Bahi,"071",Bahi,"01",Uhelela
502,"01",Dodoma,"06",Bahi,"071",Bahi,"02",Bahi Sokoni
503,"01",Dodoma,"06",Bahi,"071",Bahi,"03",Nagulo Bahi
504,"01",Dodoma,"06",Bahi,"081",Mpamantwa,"01",Bahi Makulu
505,"01",Dodoma,"06",Bahi,"081",Mpamantwa,"02",Mpamantwa
506,"01",Dodoma,"06",Bahi,"081",Mpamantwa,"03",Mkakatika
507,"01",Dodoma,"06",Bahi,"091",Ibihwa,"01",Mnkola
508,"01",Dodoma,"06",Bahi,"091",Ibihwa,"02",Ibihwa
509,"01",Dodoma,"06",Bahi,"101",Ilindi,"01",Mindola
510,"01",Dodoma,"06",Bahi,"101",Ilindi,"02",Ilindi
511,"01",Dodoma,"06",Bahi,"111",Kigwe,"01",Kigwe
512,"01",Dodoma,"06",Bahi,"111",Kigwe,"02",Mpinga
513,"01",Dodoma,"06",Bahi,"111",Kigwe,"03",Mzogole
514,"01",Dodoma,"06",Bahi,"121",Chikola,"01",Chimendeli
515,"01",Dodoma,"06",Bahi,"121",Chikola,"01",Cimendeli
516,"01",Dodoma,"06",Bahi,"121",Chikola,"02",Nghulagano
517,"01",Dodoma,"06",Bahi,"121",Chikola,"03",Chikola
518,"01",Dodoma,"06",Bahi,"131",Chipanga,"01",Chipanga B
519,"01",Dodoma,"06",Bahi,"131",Chipanga,"02",Chipanga A
520,"01",Dodoma,"06",Bahi,"131",Chipanga,"03",Chiguluka
521,"01",Dodoma,"06",Bahi,"141",Chali,"01",Chali Igongo
522,"01",Dodoma,"06",Bahi,"141",Chali,"02",Chali Isanga
523,"01",Dodoma,"06",Bahi,"141",Chali,"03",Chali Makulu
524,"01",Dodoma,"06",Bahi,"141",Chali,"04",Chikopelo
525,"01",Dodoma,"06",Bahi,"151",Nondwa,"01",Nondwa
526,"01",Dodoma,"06",Bahi,"151",Nondwa,"02",Zejele
527,"01",Dodoma,"06",Bahi,"151",Nondwa,"03",Magaga
528,"01",Dodoma,"06",Bahi,"151",Nondwa,"04",Chifutuka
529,"01",Dodoma,"06",Bahi,"161",Mpalanga,"01",Nholi
530,"01",Dodoma,"06",Bahi,"161",Mpalanga,"02",Mpalanga
531,"01",Dodoma,"06",Bahi,"161",Mpalanga,"03",Chidilo
532,"01",Dodoma,"06",Bahi,"171",Ibugule,"01",Ibugule
533,"01",Dodoma,"06",Bahi,"171",Ibugule,"02",Nkhome
534,"01",Dodoma,"06",Bahi,"181",Chibelela,"01",Isangha
535,"01",Dodoma,"06",Bahi,"181",Chibelela,"02",Chibelela
536,"01",Dodoma,"06",Bahi,"191",Mwitikira,"01",Mwitikira
537,"01",Dodoma,"06",Bahi,"191",Mwitikira,"02",Mphangwe
538,"01",Dodoma,"06",Bahi,"201",Mtitaa,"01",Mtitaa
539,"01",Dodoma,"06",Bahi,"201",Mtitaa,"02",Nhyinila
540,"01",Dodoma,"07",Chemba,"011",Makorongo,"01",Maziwa
541,"01",Dodoma,"07",Chemba,"011",Makorongo,"02",Makorongo
542,"01",Dodoma,"07",Chemba,"011",Makorongo,"03",Khubunko
543,"01",Dodoma,"07",Chemba,"011",Makorongo,"04",Babayu
544,"01",Dodoma,"07",Chemba,"011",Makorongo,"05",Chase
545,"01",Dodoma,"07",Chemba,"021",Ovada,"01",Takwa
546,"01",Dodoma,"07",Chemba,"021",Ovada,"02",Kinyamsindo
547,"01",Dodoma,"07",Chemba,"021",Ovada,"03",Mengu
548,"01",Dodoma,"07",Chemba,"021",Ovada,"04",Ovada
549,"01",Dodoma,"07",Chemba,"021",Ovada,"05",Baaba
550,"01",Dodoma,"07",Chemba,"021",Ovada,"06",Jogolo
551,"01",Dodoma,"07",Chemba,"021",Ovada,"07",Dinae
552,"01",Dodoma,"07",Chemba,"031",Msaada,"01",Machiga
553,"01",Dodoma,"07",Chemba,"031",Msaada,"02",Changamka
554,"01",Dodoma,"07",Chemba,"031",Msaada,"03",Msaada
555,"01",Dodoma,"07",Chemba,"031",Msaada,"04",Majengo mapya
556,"01",Dodoma,"07",Chemba,"031",Msaada,"05",Songambele
557,"01",Dodoma,"07",Chemba,"041",Kimaha,"01",Wisuzaje
558,"01",Dodoma,"07",Chemba,"041",Kimaha,"02",Mwaikisabe
559,"01",Dodoma,"07",Chemba,"041",Kimaha,"03",Chukuruma
560,"01",Dodoma,"07",Chemba,"041",Kimaha,"04",Mwailanje
561,"01",Dodoma,"07",Chemba,"051",Churuku,"01",Jinjo
562,"01",Dodoma,"07",Chemba,"051",Churuku,"02",Churuku
563,"01",Dodoma,"07",Chemba,"051",Churuku,"03",Kinkima
564,"01",Dodoma,"07",Chemba,"061",Songoro,"01",Madaha
565,"01",Dodoma,"07",Chemba,"061",Songoro,"02",Chioli
566,"01",Dodoma,"07",Chemba,"061",Songoro,"03",Songoro
567,"01",Dodoma,"07",Chemba,"061",Songoro,"04",Hamai
568,"01",Dodoma,"07",Chemba,"071",Mondo,"01",Mondo
569,"01",Dodoma,"07",Chemba,"071",Mondo,"02",Pongai
570,"01",Dodoma,"07",Chemba,"071",Mondo,"03",Waida
571,"01",Dodoma,"07",Chemba,"081",Dalai,"01",Dalai
572,"01",Dodoma,"07",Chemba,"081",Dalai,"02",Tandala
573,"01",Dodoma,"07",Chemba,"081",Dalai,"03",Mtakuja
574,"01",Dodoma,"07",Chemba,"081",Dalai,"04",Piho
575,"01",Dodoma,"07",Chemba,"081",Dalai,"05",Kelema Maziwani
576,"01",Dodoma,"07",Chemba,"091",Jangalo,"02",Itolwa
577,"01",Dodoma,"07",Chemba,"091",Jangalo,"03",Jangalo
578,"01",Dodoma,"07",Chemba,"103",Mrijo,"01",Nkulari
579,"01",Dodoma,"07",Chemba,"103",Mrijo,"02",Mrijo chini
580,"01",Dodoma,"07",Chemba,"103",Mrijo,"03",Mrijo juu
581,"01",Dodoma,"07",Chemba,"103",Mrijo,"04",Magasa
582,"01",Dodoma,"07",Chemba,"103",Mrijo,"05",Isusumya
583,"01",Dodoma,"07",Chemba,"111",Chandama,"01",Mapango
584,"01",Dodoma,"07",Chemba,"111",Chandama,"02",Chandama
585,"01",Dodoma,"07",Chemba,"111",Chandama,"03",Soya
586,"01",Dodoma,"07",Chemba,"121",Goima,"01",Goima
587,"01",Dodoma,"07",Chemba,"121",Goima,"02",Jenjeluse
588,"01",Dodoma,"07",Chemba,"121",Goima,"03",Igunga
589,"01",Dodoma,"07",Chemba,"121",Goima,"04",Milambo
590,"01",Dodoma,"07",Chemba,"121",Goima,"05",Makamaka
591,"01",Dodoma,"07",Chemba,"131",Chemba,"01",Chemba
592,"01",Dodoma,"07",Chemba,"131",Chemba,"02",Chambalo
593,"01",Dodoma,"07",Chemba,"131",Chemba,"03",Ombiri
594,"01",Dodoma,"07",Chemba,"131",Chemba,"04",Pangalua
595,"01",Dodoma,"07",Chemba,"131",Chemba,"05",Kambi ya Nyasa
596,"01",Dodoma,"07",Chemba,"131",Chemba,"06",Kidoka
597,"01",Dodoma,"07",Chemba,"141",Paranga,"01",Isini
598,"01",Dodoma,"07",Chemba,"141",Paranga,"02",Kelema balai
599,"01",Dodoma,"07",Chemba,"141",Paranga,"03",Sori
600,"01",Dodoma,"07",Chemba,"141",Paranga,"04",Cheku
601,"01",Dodoma,"07",Chemba,"141",Paranga,"05",Paranga
602,"01",Dodoma,"07",Chemba,"141",Paranga,"06",Kelema kuu
603,"01",Dodoma,"07",Chemba,"151",Gwandi,"01",Gwandi
604,"01",Dodoma,"07",Chemba,"151",Gwandi,"02",Rofati
605,"01",Dodoma,"07",Chemba,"151",Gwandi,"03",Tumbakose
606,"01",Dodoma,"07",Chemba,"151",Gwandi,"04",Hawelo
607,"01",Dodoma,"07",Chemba,"151",Gwandi,"05",Humekwa
608,"01",Dodoma,"07",Chemba,"161",Farkwa,"01",Bubutole
609,"01",Dodoma,"07",Chemba,"161",Farkwa,"02",Mombose
610,"01",Dodoma,"07",Chemba,"161",Farkwa,"03",Farkwa
611,"01",Dodoma,"07",Chemba,"161",Farkwa,"04",Donsee
612,"01",Dodoma,"07",Chemba,"161",Farkwa,"05",Bugenika
613,"01",Dodoma,"07",Chemba,"161",Farkwa,"06",Gonga
614,"01",Dodoma,"07",Chemba,"171",Mpendo,"01",Mpendo
615,"01",Dodoma,"07",Chemba,"171",Mpendo,"02",Kubi
616,"01",Dodoma,"07",Chemba,"171",Mpendo,"03",Hamia
617,"01",Dodoma,"07",Chemba,"181",Sanzawa,"01",Sanzawa
618,"01",Dodoma,"07",Chemba,"181",Sanzawa,"02",Gungi
619,"01",Dodoma,"07",Chemba,"181",Sanzawa,"03",Motto
620,"01",Dodoma,"07",Chemba,"181",Sanzawa,"04",Gumbu
621,"01",Dodoma,"07",Chemba,"191",Kwamtoro,"01",Kwamtoro
622,"01",Dodoma,"07",Chemba,"191",Kwamtoro,"02",Porobanguma
623,"01",Dodoma,"07",Chemba,"191",Kwamtoro,"03",Kurio
624,"01",Dodoma,"07",Chemba,"191",Kwamtoro,"04",Msera
625,"01",Dodoma,"07",Chemba,"191",Kwamtoro,"05",Ndoroboni
626,"01",Dodoma,"07",Chemba,"201",Lalta,"01",Magambua
627,"01",Dodoma,"07",Chemba,"201",Lalta,"02",Manantu
628,"01",Dodoma,"07",Chemba,"201",Lalta,"03",Wairo
629,"01",Dodoma,"07",Chemba,"201",Lalta,"04",Handa
630,"01",Dodoma,"07",Chemba,"201",Lalta,"05",Lahoda
631,"01",Dodoma,"07",Chemba,"201",Lalta,"06",Ilasee
632,"01",Dodoma,"07",Chemba,"201",Lalta,"07",Kisande
633,"02",Arusha,"01",Monduli,"011",Engaruka,"01",Engaruka juu
634,"02",Arusha,"01",Monduli,"011",Engaruka,"02",Engaruka chini
635,"02",Arusha,"01",Monduli,"021",Selela,"01",Selela
636,"02",Arusha,"01",Monduli,"021",Selela,"02",Mbaash
637,"02",Arusha,"01",Monduli,"031",Monduli juu,"01",Emairete
638,"02",Arusha,"01",Monduli,"031",Monduli juu,"02",Eluay
639,"02",Arusha,"01",Monduli,"031",Monduli juu,"03",Enguiki
640,"02",Arusha,"01",Monduli,"031",Monduli juu,"04",Mfereji
641,"02",Arusha,"01",Monduli,"043",Engutoto,"01",Ngarash Sinoni
642,"02",Arusha,"01",Monduli,"043",Engutoto,"02",Olarash
643,"02",Arusha,"01",Monduli,"043",Engutoto,"03",Mlimani
644,"02",Arusha,"01",Monduli,"052",Monduli Mjini,"02",Magharibi
645,"02",Arusha,"01",Monduli,"052",Monduli Mjini,"02",Sabasaba
646,"02",Arusha,"01",Monduli,"052",Monduli Mjini,"03",Mashariki
647,"02",Arusha,"01",Monduli,"052",Monduli Mjini,"04",Sinoni kati
648,"02",Arusha,"01",Monduli,"061",Moita,"01",Moita Kipok
649,"02",Arusha,"01",Monduli,"061",Moita,"02",Moita kilorit
650,"02",Arusha,"01",Monduli,"061",Moita,"03",Moita Bwawani
651,"02",Arusha,"01",Monduli,"061",Moita,"04",Kilimatinde
652,"02",Arusha,"01",Monduli,"071",Sepeko,"01",Arkaria
653,"02",Arusha,"01",Monduli,"071",Sepeko,"01",Lashaine
654,"02",Arusha,"01",Monduli,"071",Sepeko,"02",Lendikinya
655,"02",Arusha,"01",Monduli,"071",Sepeko,"04",Arkatani
656,"02",Arusha,"01",Monduli,"071",Sepeko,"05",Mti mmoja
657,"02",Arusha,"01",Monduli,"081",Lolkisale,"01",Lolkisale
658,"02",Arusha,"01",Monduli,"081",Lolkisale,"02",Tukusi
659,"02",Arusha,"01",Monduli,"091",Makuyuni,"01",Makuyuni
660,"02",Arusha,"01",Monduli,"091",Makuyuni,"02",Naiti
661,"02",Arusha,"01",Monduli,"091",Makuyuni,"03",Mbuyuni
662,"02",Arusha,"01",Monduli,"101",Esilalei,"01",Losirwa
663,"02",Arusha,"01",Monduli,"101",Esilalei,"02",Esilalei
664,"02",Arusha,"01",Monduli,"101",Esilalei,"03",Esilalei
665,"02",Arusha,"01",Monduli,"113",Mto wa Mbu,"03",Barabarani
666,"02",Arusha,"01",Monduli,"121",Lepurko,"01",Losimingori
667,"02",Arusha,"01",Monduli,"121",Lepurko,"02",Lepurko
668,"02",Arusha,"01",Monduli,"131",Meserani,"01",Meserani juu
669,"02",Arusha,"01",Monduli,"131",Meserani,"02",Meserani
670,"02",Arusha,"01",Monduli,"131",Meserani,"03",Naalarami
671,"02",Arusha,"01",Monduli,"141",Mswakini,"01",Mswakini Chini
672,"02",Arusha,"01",Monduli,"141",Mswakini,"02",Mswakini Juu
673,"02",Arusha,"01",Monduli,"141",Mswakini,"03",Naitolia
674,"02",Arusha,"01",Monduli,"151",Majengo,"01",Migombani
675,"02",Arusha,"01",Monduli,"151",Majengo,"02",Majengo
676,"02",Arusha,"02",Meru,"011",Ngarenanyuki,"01",Ngabobo
677,"02",Arusha,"02",Meru,"011",Ngarenanyuki,"02",Olkong'wado
678,"02",Arusha,"02",Meru,"011",Ngarenanyuki,"03",Kisimiri chini
679,"02",Arusha,"02",Meru,"011",Ngarenanyuki,"04",Kisimiri juu
680,"02",Arusha,"02",Meru,"011",Ngarenanyuki,"05",Uwiro
681,"02",Arusha,"02",Meru,"021",Leguruki,"01",Miririnyi
682,"02",Arusha,"02",Meru,"021",Leguruki,"02",Shishton
683,"02",Arusha,"02",Meru,"021",Leguruki,"03",Maruvano
684,"02",Arusha,"02",Meru,"021",Leguruki,"04",Leguruki
685,"02",Arusha,"02",Meru,"021",Leguruki,"05",Nkoasenga
686,"02",Arusha,"02",Meru,"033",King'ori,"01",King'ori
687,"02",Arusha,"02",Meru,"033",King'ori,"02",Nsengony
688,"02",Arusha,"02",Meru,"033",King'ori,"03",Ngajisosia
689,"02",Arusha,"02",Meru,"033",King'ori,"04",Kolila
690,"02",Arusha,"02",Meru,"033",King'ori,"05",Malula
691,"02",Arusha,"02",Meru,"033",King'ori,"06",Mareu
692,"02",Arusha,"02",Meru,"043",Maji ya chai,"01",Ngurdoto
693,"02",Arusha,"02",Meru,"043",Maji ya chai,"02",Maji ya chai
694,"02",Arusha,"02",Meru,"043",Maji ya chai,"03",Kitefu
695,"02",Arusha,"02",Meru,"043",Maji ya chai,"04",Imbaseny
696,"02",Arusha,"02",Meru,"043",Maji ya chai,"05",Ngongongare
697,"02",Arusha,"02",Meru,"053",Kikatiti,"01",Sakila
698,"02",Arusha,"02",Meru,"053",Kikatiti,"02",Kikatiti
699,"02",Arusha,"02",Meru,"053",Kikatiti,"03",Ngyeku
700,"02",Arusha,"02",Meru,"061",Maroroni,"01",Kwa ugoro
701,"02",Arusha,"02",Meru,"061",Maroroni,"02",Maroroni
702,"02",Arusha,"02",Meru,"061",Maroroni,"03",Samaria
703,"02",Arusha,"02",Meru,"073",Makiba,"01",Majengo
704,"02",Arusha,"02",Meru,"073",Makiba,"02",Makiba
705,"02",Arusha,"02",Meru,"073",Makiba,"03",Patanumbe
706,"02",Arusha,"02",Meru,"083",Mbuguni,"01",Mkungani
707,"02",Arusha,"02",Meru,"083",Mbuguni,"02",Mbuguni
708,"02",Arusha,"02",Meru,"083",Mbuguni,"03",Shambarai
709,"02",Arusha,"02",Meru,"083",Mbuguni,"04",Msitu wa mbogo
710,"02",Arusha,"02",Meru,"083",Mbuguni,"05",Kikuletwa
711,"02",Arusha,"02",Meru,"091",Kikwe,"01",Nambala
712,"02",Arusha,"02",Meru,"091",Kikwe,"02",Kikwe
713,"02",Arusha,"02",Meru,"091",Kikwe,"03",Maweni
714,"02",Arusha,"02",Meru,"091",Kikwe,"04",Karangai
715,"02",Arusha,"02",Meru,"091",Kikwe,"05",Valeska
716,"02",Arusha,"02",Meru,"103",Usa River,"01",Lekitatu
717,"02",Arusha,"02",Meru,"103",Usa River,"02",Manyata
718,"02",Arusha,"02",Meru,"103",Usa River,"03",Usa River
719,"02",Arusha,"02",Meru,"113",Nkoaranga,"01",Nkoanekoli
720,"02",Arusha,"02",Meru,"113",Nkoaranga,"02",Sangananu
721,"02",Arusha,"02",Meru,"113",Nkoaranga,"03",Nshupu
722,"02",Arusha,"02",Meru,"113",Nkoaranga,"04",Nkoaranga
